[0.        +0.j 0.0005276 +0.j 0.00105517+0.j]
[-38.01680246+0.j -12.75016521+0.j]
         2499527 function calls (2476717 primitive calls) in 11.293 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 three_level_atom.py:1(<module>)
        1    0.000    0.000    0.005    0.005 ticker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1064(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:1080(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:1128(LogFormatterSciNotation)
        1    0.000    0.000    0.000    0.000 ticker.py:1144(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1340(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1491(PercentFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:154(_DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:1604(Locator)
        1    0.000    0.000    0.000    0.000 ticker.py:1694(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1723(FixedLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1767(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1787(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1863(MultipleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:189(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:1919(_Edge_integer)
        1    0.000    0.000    0.000    0.000 ticker.py:1962(MaxNLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:215(Formatter)
        1    0.000    0.000    0.000    0.000 ticker.py:2258(LogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2482(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2640(AsinhLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2752(LogitLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:279(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:287(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:2900(AutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2920(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:321(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:349(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:372(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:392(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:827(LogFormatter)
        1    0.000    0.000    0.000    0.000 timeit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timeit.py:84(Timer)
        1    0.000    0.000    0.000    0.000 timeutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timeutils.py:37(__do_timings)
        1    0.000    0.000    0.000    0.000 timeutils.py:40(<listcomp>)
        4    0.000    0.000    0.000    0.000 timeutils.py:53(timethis)
       10    0.000    0.000    0.000    0.000 timeutils.py:54(decorator)
        1    0.000    0.000    0.000    0.000 tnc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:297(detect_encoding)
        2    0.000    0.000    0.000    0.000 tokenize.py:321(read_or_stop)
        2    0.000    0.000    0.000    0.000 tokenize.py:327(find_cookie)
        1    0.000    0.000    0.000    0.000 tokenize.py:390(open)
        1    0.000    0.000    0.000    0.000 tomography.py:1(<module>)
        2    0.000    0.000    0.000    0.000 tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tools.py:35(typed)
        1    0.000    0.000    0.000    0.000 topology.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tr_interior_point.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tr_interior_point.py:23(BarrierSubproblem)
        1    0.000    0.000    0.000    0.000 trace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trace.py:11(Trace)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.001    0.001 traceback.py:216(extract_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:243(FrameSummary)
        2    0.000    0.000    0.000    0.000 traceback.py:259(__init__)
       48    0.000    0.000    0.000    0.000 traceback.py:288(__getitem__)
       23    0.000    0.000    0.000    0.000 traceback.py:298(__len__)
       50    0.000    0.000    0.001    0.000 traceback.py:301(line)
        3    0.000    0.000    0.000    0.000 traceback.py:309(walk_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:335(StackSummary)
        1    0.000    0.000    0.001    0.001 traceback.py:338(extract)
        1    0.000    0.000    0.000    0.000 traceback.py:457(TracebackException)
        1    0.000    0.000    0.000    0.000 traceback.py:87(_Sentinel)
        3    0.000    0.000    0.007    0.002 transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:1080(TransformedBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1148(LockableBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1271(Transform)
       37    0.000    0.000    0.000    0.000 transforms.py:1319(__init_subclass__)
      222    0.000    0.000    0.000    0.000 transforms.py:1324(<genexpr>)
      222    0.000    0.000    0.000    0.000 transforms.py:1330(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:1680(TransformWrapper)
        1    0.000    0.000    0.000    0.000 transforms.py:1763(AffineBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1785(LaplaceTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:1813(Affine2DBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1881(Affine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2017(InverseLaplaceTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2114(IdentityTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2164(_BlendedMixin)
        1    0.000    0.000    0.000    0.000 transforms.py:2180(FourierTypeTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2182(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2202(FourierTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:222(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2263(InverseFourierTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2275(BlendedAffine2D)
        6    0.000    0.000    0.000    0.000 transforms.py:234(_noconds_)
        1    0.000    0.000    0.000    0.000 transforms.py:2342(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2353(SineCosineTypeTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2381(SineTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2440(InverseSineTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2455(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2500(CosineTransform)
        7    0.000    0.000    0.000    0.000 transforms.py:252(make_wrapper)
        1    0.000    0.000    0.000    0.000 transforms.py:2535(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2559(InverseCosineTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2578(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 transforms.py:2617(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2637(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2644(HankelTypeTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2670(HankelTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2673(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 transforms.py:2699(AffineDeltaTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2729(TransformedPath)
        1    0.000    0.000    0.000    0.000 transforms.py:2732(InverseHankelTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2800(TransformedPatchPath)
        1    0.000    0.000    0.000    0.000 transforms.py:341(MellinTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:463(MellinTransformStripError)
        1    0.000    0.000    0.000    0.000 transforms.py:50(IntegralTransformError)
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
        1    0.000    0.000    0.000    0.000 transforms.py:673(Bbox)
        1    0.000    0.000    0.000    0.000 transforms.py:70(IntegralTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:831(InverseMellinTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:84(TransformNode)
        1    0.000    0.000    0.000    0.000 transpose.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transpose.py:7(Transpose)
        2    0.000    0.000    0.000    0.000 traversal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traversal.py:71(preorder_traversal)
        2    0.000    0.000    0.000    0.000 traverse.py:1(<module>)
        2    0.000    0.000    0.000    0.000 tree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trf.py:1(<module>)
        1    0.000    0.000    0.002    0.002 trf_linear.py:1(<module>)
        2    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:454(VertexGroup)
        1    0.000    0.000    0.000    0.000 triangulation.py:5(Complex)
        1    0.000    0.000    0.000    0.000 triangulation.py:507(Cell)
        1    0.000    0.000    0.000    0.000 triangulation.py:521(Simplex)
        1    0.000    0.000    0.000    0.000 triangulation.py:533(Vertex)
        1    0.000    0.000    0.000    0.000 triangulation.py:6(Triangulation)
        1    0.000    0.000    0.000    0.000 triangulation.py:612(VertexCache)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:8(TriContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trifinder.py:24(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 trifinder.py:7(TriFinder)
        1    0.000    0.000    0.005    0.005 trigonometric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trigonometric.py:1338(cot)
        1    0.000    0.000    0.000    0.000 trigonometric.py:1659(ReciprocalTrigonometricFunction)
        1    0.000    0.000    0.000    0.000 trigonometric.py:1779(sec)
        1    0.000    0.000    0.000    0.000 trigonometric.py:1880(csc)
        1    0.000    0.000    0.000    0.000 trigonometric.py:1981(sinc)
        1    0.000    0.000    0.000    0.000 trigonometric.py:2105(InverseTrigonometricFunction)
        1    0.000    0.000    0.000    0.000 trigonometric.py:2186(asin)
        1    0.000    0.000    0.000    0.000 trigonometric.py:222(sin)
        1    0.000    0.000    0.000    0.000 trigonometric.py:2404(acos)
        1    0.000    0.000    0.000    0.000 trigonometric.py:2620(atan)
        1    0.000    0.000    0.000    0.000 trigonometric.py:2817(acot)
        1    0.000    0.000    0.000    0.000 trigonometric.py:3019(asec)
        1    0.000    0.000    0.000    0.000 trigonometric.py:3207(acsc)
        1    0.000    0.000    0.000    0.000 trigonometric.py:3377(atan2)
        1    0.000    0.000    0.000    0.000 trigonometric.py:43(TrigonometricFunction)
        1    0.000    0.000    0.000    0.000 trigonometric.py:532(cos)
        1    0.000    0.000    0.000    0.000 trigonometric.py:995(tan)
        1    0.000    0.000    0.000    0.000 trigonometry.py:1(<module>)
        1    0.000    0.000    0.001    0.001 trigsimp.py:1(<module>)
        1    0.000    0.000    0.001    0.001 triinterpolate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1061(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1071(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1156(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1215(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:15(TriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:232(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:286(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:578(_ReducedHCT_Element)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:985(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:12(TriRefiner)
        1    0.000    0.000    0.000    0.000 trirefine.py:47(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 tritools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tritools.py:11(TriAnalyzer)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:162(eye)
        1    0.000    0.000    0.000    0.000 twodim_base.py:541(_vander_dispatcher)
        1    0.000    0.000    0.001    0.001 twodim_base.py:546(vander)
        1    0.000    0.000    0.001    0.001 type_check.py:1(<module>)
        1    0.000    0.000    0.000    0.000 type_check.py:117(_real_dispatcher)
        1    0.000    0.000    0.000    0.000 type_check.py:121(real)
        1    0.000    0.000    0.000    0.000 type_check.py:163(_imag_dispatcher)
        1    0.000    0.000    0.000    0.000 type_check.py:167(imag)
        1    0.000    0.000    0.000    0.000 type_check.py:206(_is_type_dispatcher)
        1    0.000    0.000    0.000    0.000 type_check.py:303(iscomplexobj)
        1    0.000    0.000    0.000    0.000 type_check.py:678(_common_type_dispatcher)
        1    0.000    0.000    0.000    0.000 type_check.py:682(common_type)
        2    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
        2    0.000    0.000    0.000    0.000 types.py:132(_calculate_meta)
      722    0.000    0.000    0.000    0.000 types.py:176(__get__)
        2    0.000    0.000    0.000    0.000 types.py:69(new_class)
        2    0.000    0.000    0.000    0.000 types.py:79(resolve_bases)
      125    0.000    0.000    0.002    0.000 typing.py:1016(__init__)
      414    0.000    0.000    0.000    0.000 typing.py:1022(<genexpr>)
      315    0.000    0.000    0.000    0.000 typing.py:1031(__eq__)
  231/152    0.000    0.000    0.000    0.000 typing.py:1037(__hash__)
        2    0.000    0.000    0.000    0.000 typing.py:1088(__repr__)
        2    0.000    0.000    0.000    0.000 typing.py:1093(<listcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1107(__mro_entries__)
